max_severity,ave_severity,sentence_time,sentence_served,repeat_offender,substance_use,support,education
2,2,14.79831981,10.55999489,1,0,0,1
2,1.333333333,29.63488329,26.16691444,0,0,1,3
1,1,28.75995348,23.86823425,0,1,0,2
2,1.125,150.0386786,135.0200713,0,0,0,2
1,1,5.875957959,5.205780987,0,0,1,1
1,1,38.95427969,42.47311673,0,0,1,3
1,1,3.810467989,3.419946132,0,1,0,1
4,1.666666667,301.9155744,288.2187264,1,1,0,1
1,1,37.288732,22.13495591,1,1,1,4
2,1.5,86.98958942,43.19807608,1,0,0,2
2,1.4,32.10203281,1.929791425,1,0,1,1
2,1.5,14.66661096,7.313858106,0,0,0,2
2,1.333333333,19.51767887,17.04751762,0,0,1,1
3,1.666666667,30.1983122,18.07393644,1,0,1,1
2,1.333333333,26.62059438,16.42894327,0,0,1,2
3,1.5,138.4688778,29.97125874,1,0,1,1
2,1.5,33.54135617,10.59809885,1,1,1,1
1,1,32.3638062,3.38725608,1,0,0,2
1,1,12.52383804,3.097781282,0,0,1,1
2,1.333333333,67.3512151,27.07858179,0,0,0,3
2,1.333333333,78.66520608,64.58312052,0,0,1,1
2,1.5,14.48303721,4.697038124,1,0,1,1
2,1.5,35.55263674,8.647021703,0,1,0,2
1,1,4.275386446,1.655729489,0,1,1,2
1,1,6.819868497,0.363026216,0,0,1,2
1,1,5.674900706,4.190224296,0,1,1,2
3,1.571428571,167.7359933,174.0661876,0,1,1,1
1,1,10.95383083,5.304540761,0,0,0,1
2,1.25,49.442935,25.91682643,0,0,1,2
4,2.25,138.2902041,74.5857274,1,1,0,1
1,1,34.8267208,28.8702434,0,1,0,2
1,1,48.94252578,5.456438245,0,0,1,1
1,1,19.82501775,7.729203078,0,0,1,2
2,1.333333333,72.64911795,66.54604289,0,0,0,2
2,1.5,18.49322868,15.22062944,0,1,0,2
1,1,18.69081725,2.047191115,1,0,1,2
1,1,11.02843794,7.288821933,0,1,0,1
1,1,22.70599505,5.559587574,0,0,1,1
2,1.5,50.27359386,4.220249271,0,0,0,3
1,1,12.47139389,7.296137207,0,1,1,1
1,1,10.76852755,6.228749663,0,1,1,3
2,1.5,59.41081669,59.88674873,0,1,0,1
1,1,36.92105758,34.49778169,0,1,1,1
1,1,19.06245319,8.919177721,1,0,1,2
1,1,24.18639054,1.286581375,0,0,1,1
4,2,81.13305753,16.69167269,0,0,1,3
2,1.166666667,109.4757379,60.02423453,0,0,1,1
3,1.444444444,120.8923878,103.8339132,0,1,0,1
2,1.666666667,58.63231425,22.87233498,1,1,1,2
1,1,30.95804933,17.84430465,0,1,1,3
1,1,11.77030564,11.09131657,0,0,1,3
4,2.5,25.53882366,5.828709796,0,1,1,1
1,1,21.53534124,16.80284052,1,0,0,1
1,1,3.938403543,4.047845519,0,1,1,1
1,1,6.630401026,5.920259743,0,0,1,2
4,2.4,161.7648219,143.457285,1,1,1,1
3,3,21.26943937,2.490202108,0,0,0,1
2,1.666666667,61.6693619,44.95371352,1,1,1,2
1,1,7.734773487,7.717471489,1,0,1,1
1,1,10.66237796,1.377486236,0,1,1,1
4,2,145.6138811,127.9547796,1,0,1,2
1,1,10.02195869,4.021287396,1,1,0,4
2,1.5,43.6325144,38.65381468,1,1,0,3
2,1.5,26.93825561,24.32838886,1,0,1,2
5,2,70.91631415,6.76092848,0,1,1,2
2,1.5,31.34475838,6.631440377,0,0,1,1
5,3.666666667,182.3342409,154.5071738,0,0,0,1
2,1.2,38.56592921,20.36982273,1,0,1,2
2,2,24.08885169,7.014273525,0,1,1,2
2,2,24.79435665,20.62422746,0,0,1,1
2,1.333333333,49.0797482,17.74467845,0,1,0,3
4,1.625,111.4022944,55.78273389,0,0,0,2
1,1,5.411877632,1.160166319,1,1,1,3
1,1,13.65807053,11.79280367,1,0,1,2
1,1,10.81956738,3.751604839,0,1,1,1
1,1,6.440279287,6.973451162,1,0,1,1
1,1,22.70341022,7.164866766,0,0,1,4
2,1.5,85.15856398,65.6454561,1,1,1,1
2,1.5,20.32244811,12.79866781,0,0,1,1
1,1,55.34916407,33.19730279,1,1,1,1
4,2,62.06023689,65.02623296,0,1,1,2
1,1,6.075376752,3.336174684,0,0,1,1
4,2.5,104.2286272,110.6091451,1,1,1,1
4,1.666666667,110.3953118,95.62275197,0,0,1,2
3,2,139.0347063,25.1365483,1,0,1,1
3,1.8,180.1200356,84.8490947,0,0,1,1
1,1,5.598368251,2.171675052,1,1,1,1
3,2,57.4240607,53.05768229,0,0,1,1
1,1,25.35039265,21.66291192,1,1,1,1
1,1,5.334515171,1.6180669,1,1,1,1
4,2,75.41705393,24.03247587,1,1,1,1
2,2,26.09518849,14.16443099,1,0,1,1
2,1.25,32.29648414,3.144626494,0,0,0,1
1,1,4.542614717,0.379768913,0,1,1,2
1,1,29.85191841,23.5470706,0,0,1,1
1,1,31.31668207,27.01242515,0,0,0,3
1,1,10.01804092,6.992779923,0,0,1,1
2,1.4,45.84245285,9.093074474,0,1,1,2
2,1.6,58.67086217,32.20161904,0,0,1,2
3,1.666666667,65.61513659,5.481963443,1,1,1,1
2,1.333333333,30.68405123,16.6644018,1,0,0,2
2,2,7.162600141,3.360019009,1,0,1,2
5,2.5,118.8726301,100.1484444,0,0,1,1
1,1,11.14105226,12.06645482,1,0,1,2
3,1.4,163.3805909,71.25350213,1,0,1,4
3,1.8,136.5304208,92.83900925,1,0,1,1
1,1,36.05587312,7.92704298,0,0,0,2
1,1,18.66602064,2.567503173,1,1,1,2
4,2.6,218.9004425,32.27049106,1,0,1,1
1,1,19.50048515,19.81503954,0,1,1,4
1,1,12.73000306,11.26348227,0,0,1,1
2,2,13.57511178,8.606266466,1,1,1,1
1,1,3.526908119,1.123054458,1,0,0,2
1,1,38.20409682,12.12506834,1,1,1,1
1,1,18.00138104,15.92989846,0,1,1,1
1,1,9.251408196,2.446599459,0,0,1,3
2,1.142857143,125.3895323,120.2923096,0,0,1,4
2,1.5,48.40937184,49.59368305,1,0,1,2
1,1,15.59623048,13.4146875,0,0,1,1
1,1,12.42986214,3.859100778,0,0,1,1
2,1.5,50.47219863,30.90523929,1,0,1,1
1,1,16.44969896,10.96390478,1,0,0,1
1,1,7.118563386,3.303061645,0,1,0,3
1,1,37.50248124,13.26176546,0,1,1,2
3,1.8,72.48109543,64.20467785,0,1,0,2
2,1.5,49.41677994,3.63098068,1,0,0,2
1,1,5.560259274,1.997068906,1,0,1,1
2,2,23.90453295,1.967956904,0,0,1,2
2,1.5,39.91613614,38.49070759,0,0,0,1
1,1,6.832981993,2.370612361,0,0,1,1
2,1.5,40.56931279,32.69552528,0,0,1,2
1,1,13.62388151,3.676190307,1,1,1,1
3,1.666666667,70.614528,31.48967446,0,1,1,1
2,1.2,49.04725249,45.49838223,1,0,1,2
4,1.8,199.0197694,72.36714891,1,0,1,1
2,1.333333333,49.54271211,39.6111755,0,0,1,2
1,1,7.754991756,2.281417559,1,1,1,2
2,1.5,99.89043055,58.490158,0,0,1,1
4,1.8,134.3543411,23.48685294,0,0,0,1
1,1,24.15451241,24.84331775,1,0,1,4
2,2,23.36624218,25.19075113,0,1,1,1
1,1,52.4348381,20.16770541,0,0,1,4
5,1.75,491.9494022,377.4459791,1,1,1,1
2,1.2,125.3840825,53.33413657,0,0,1,2
5,3.5,74.94894841,56.87719634,0,0,1,1
2,1.5,16.56168113,17.51134671,1,0,0,3
2,1.5,99.41495143,106.7354182,1,0,1,2
2,1.142857143,51.47931349,42.9236474,0,0,1,2
4,1.666666667,310.6602817,304.4532361,1,1,0,3
1,1,6.983801285,2.170595089,1,0,0,1
2,1.666666667,30.22331875,3.394814813,0,1,1,1
2,2,23.77277446,24.16063891,0,0,0,3
1,1,9.274565683,10.04044564,0,0,1,1
2,1.25,70.10779415,43.74623251,1,0,1,2
3,2,36.92426653,19.71292741,0,0,0,4
1,1,3.086982949,3.134820875,0,0,1,3
2,1.5,24.8522759,7.420815704,1,0,1,2
3,2,37.48259487,18.9769627,0,0,0,3
1,1,35.24923384,32.98566254,0,0,1,3
1,1,18.9342973,7.542409182,0,0,1,1
2,1.5,30.42552534,9.480898407,0,1,1,1
4,2,98.77856703,53.30580638,1,1,1,1
2,2,6.972895544,1.982231384,0,1,1,1
1,1,10.81631025,7.649975744,0,0,0,2
3,1.333333333,312.5589413,326.6901086,1,0,0,3
2,1.333333333,46.57382932,34.2103478,1,0,0,1
1,1,10.56166724,2.401940438,0,0,0,1
4,2.333333333,92.78597847,68.63304517,1,0,0,1
4,1.666666667,169.9612229,49.64038429,1,0,0,2
3,1.428571429,210.8131746,33.45728188,1,0,1,1
2,1.25,119.9961991,24.30601377,0,0,1,1
2,1.5,21.83034774,6.73880248,1,0,1,1
3,1.75,118.3012738,129.7996344,0,0,1,2
1,1,19.46379743,16.96847342,0,1,0,1
2,1.333333333,32.18924138,6.470373975,1,0,1,1
1,1,39.54162204,22.72744156,0,1,1,2
1,1,22.47090467,11.77327487,0,0,1,3
5,1.8,104.1191156,43.08994597,0,0,1,2
2,1.333333333,45.39903831,8.846708792,0,1,0,2
3,2.666666667,75.16247852,59.63816317,0,1,1,2
2,1.2,100.5588546,36.52564321,0,0,1,3
2,2,21.96302794,18.39310585,0,0,1,2
1,1,21.80948138,5.758424067,1,1,1,3
2,1.5,37.90344552,15.69663154,0,1,0,2
1,1,34.26522414,10.89553709,1,0,1,1
2,1.5,37.37587695,35.94391608,0,1,1,3
1,1,25.90596999,11.27458138,1,0,0,3
2,1.2,122.8877267,135.0762493,0,1,0,1
1,1,12.45171329,1.824036932,0,0,1,1
3,1.333333333,148.6033835,159.3826303,1,0,1,3
4,1.8,241.1756559,254.4432195,1,1,1,1
4,1.8,65.9506648,27.50133454,0,1,1,1
1,1,25.9573896,27.04940841,1,1,1,2
1,1,4.491622096,3.051643524,0,0,1,1
1,1,20.12724715,7.920206813,0,1,1,2
1,1,9.524233038,6.155879462,0,0,1,1
2,1.25,99.42094975,88.76148831,0,0,1,1
2,1.5,26.75316009,21.4854682,0,0,1,4
3,2,41.4185425,21.21149935,0,0,1,1
4,4,38.13305477,16.55042678,0,1,1,1
1,1,45.50663928,3.96101972,0,1,1,1
1,1,30.30756617,3.205231768,0,0,1,2
1,1,27.92911943,5.022110891,0,1,1,4
1,1,6.793114137,2.604345151,0,0,1,1
2,1.666666667,49.23429783,36.62516278,0,0,1,1
1,1,34.8143191,20.71953808,0,0,1,1
2,1.5,15.64545319,10.47041507,0,1,1,1
1,1,4.564432269,4.157912012,0,1,1,1
3,1.5,121.8709374,130.6851153,1,0,1,1
2,2,14.44146066,6.336527082,0,0,1,1
1,1,7.979751975,3.011249411,0,0,1,1
1,1,44.09489678,2.40715399,1,1,0,2
1,1,5.588656335,5.713512529,0,1,1,1
1,1,39.93109636,39.38256309,0,0,1,3
1,1,8.445990197,7.466634496,0,0,1,2
1,1,56.1759467,25.43046607,1,0,1,3
2,1.333333333,77.30310478,31.29486295,0,0,1,2
2,1.333333333,43.00015803,41.88594644,1,1,1,1
3,2,183.3995733,12.79084992,1,1,0,1
3,1.5,215.5188471,213.0264163,1,0,1,1
2,1.4,120.1408679,104.7584219,0,1,1,2
2,2,10.91460352,1.642941862,1,1,1,1
1,1,10.94388991,1.118410195,0,1,1,1
2,2,9.077418387,9.807296655,0,0,1,3
3,2,56.09703245,37.74364511,0,1,0,1
4,2.5,81.62490231,7.515778742,0,1,1,2
2,2,8.939943697,4.225343927,1,1,1,1
2,1.2,124.657809,39.30965888,0,1,1,2
1,1,4.770428554,0.942095445,0,1,1,2
1,1,14.50827484,14.08154085,0,1,1,1
1,1,9.953232645,9.05097655,0,0,1,3
3,2,151.8510855,47.16821898,1,0,1,1
4,2.333333333,92.06361716,38.45300077,1,1,1,2
1,1,4.800136804,2.030272138,1,1,1,2
2,2,6.941819196,6.841315205,0,0,0,3
2,1.333333333,51.80128344,25.27048062,1,1,1,3
4,4,18.08032633,11.31806379,1,0,1,2
2,1.5,24.94676326,7.294082169,0,0,1,1
3,2,33.71194689,18.19093108,1,0,1,2
3,2,47.01724935,29.35867534,1,0,0,1
2,1.111111111,119.1354597,25.20935518,1,0,1,1
1,1,26.37684264,19.85402981,0,0,1,1
2,1.666666667,24.27764002,3.328141428,0,0,0,2
2,2,15.51438817,12.62067691,1,1,1,2
3,1.666666667,44.55412496,2.481070156,0,1,0,1
2,1.2,36.7493619,17.49623798,0,0,0,1
3,2,68.33054377,65.0199506,1,1,1,1
1,1,8.172642329,2.325158091,0,0,1,1
1,1,12.4240573,4.716979579,0,0,0,1
4,1.714285714,325.0500912,165.1539751,1,0,1,1
1,1,26.99314743,27.30935098,0,0,0,2
4,2,109.5928784,85.16249258,1,1,0,3
1,1,5.904345697,1.968581574,0,0,0,3
1,1,8.615074695,9.471340396,1,0,1,2
1,1,13.17616234,10.69271421,0,0,0,3
2,1.666666667,33.2765843,8.945076177,0,1,1,2
1,1,18.00624796,5.886316973,0,0,0,2
3,1.5,88.95637916,90.47676931,0,0,1,1
1,1,8.326400741,4.87576742,0,0,1,1
3,1.5,147.8331401,97.74650821,0,0,1,1
2,1.2,65.34519474,46.05646996,1,1,1,4
2,1.25,47.73992665,48.64568849,0,0,1,1
4,2,247.7388759,126.7404983,1,0,1,2
2,1.5,15.14302572,8.384066414,0,0,0,1
2,1.333333333,32.44755329,2.574174616,0,1,1,2
2,1.333333333,60.82664489,41.11738179,0,0,1,2
2,1.4,118.7908914,29.13681964,0,0,1,1
1,1,11.09083727,5.722112072,0,0,1,2
2,1.25,207.0780606,122.1429519,0,1,1,2
2,1.5,100.8663092,14.32524409,1,0,1,3
1,1,5.986880804,6.340699033,0,0,0,1
3,1.75,97.10597816,47.9049423,1,1,0,1
1,1,35.68615211,29.84639209,0,0,0,1
2,1.25,94.26538263,88.05544081,1,0,0,2
1,1,6.019835346,1.287032151,0,1,1,1
4,4,21.03180857,7.677943011,1,0,1,1
1,1,38.67079787,15.88376074,1,0,1,1
3,1.666666667,80.12729548,49.50583481,0,1,1,2
2,1.5,19.18289576,16.64951841,1,0,1,1
5,2.333333333,140.614739,81.32283665,1,0,1,1
1,1,8.103478517,1.072576411,0,1,1,1
1,1,27.82229431,8.159104498,1,1,1,1
1,1,13.14803875,13.86117026,0,1,0,3
4,2,172.6044804,101.7388443,1,0,1,2
2,1.5,62.01517209,15.4999779,0,0,1,4
1,1,3.190305768,3.183167659,1,0,0,1
2,1.333333333,45.30336919,3.813060306,0,0,1,3
1,1,25.72124771,25.70454134,0,1,0,1
3,1.666666667,56.89030125,23.61948602,0,0,0,1
2,1.333333333,41.38215152,44.29033846,0,0,1,3
2,1.5,16.12574684,14.1452508,1,0,1,1
2,1.5,41.53165419,22.88967737,0,0,1,1
3,2,90.93308277,66.74588693,1,0,1,1
1,1,8.519794933,2.415032517,0,0,1,2
2,1.4,35.16746085,24.83587689,0,1,1,2
1,1,9.543811459,9.508197805,0,1,0,1
4,2.4,216.8756747,219.0043616,0,0,1,1
1,1,4.463023294,3.982963495,0,0,1,2
1,1,12.12694307,13.05467352,0,0,1,1
4,2.5,76.0415304,66.50358605,1,0,1,1
2,1.333333333,70.51753473,34.08822265,0,0,1,2
4,1.75,130.8023644,133.8438493,1,0,1,1
1,1,7.995804478,0.644760495,0,0,1,1
4,1.75,96.58997495,17.87054697,0,0,0,1
2,1.333333333,53.96111582,58.57214189,0,0,1,2
2,1.333333333,68.27062373,34.96887839,1,1,1,3
1,1,12.7452687,3.329169918,0,1,1,1
3,2,133.457871,44.20242493,0,0,0,2
2,1.166666667,62.93422968,56.99276471,0,0,1,1
2,1.5,80.03157093,39.2255001,0,1,1,1
1,1,26.12150236,18.52357652,0,1,1,4
4,1.666666667,110.1064038,92.54954398,1,0,0,1
2,2,23.65702085,25.39939095,1,0,1,2
3,1.8,173.1885444,190.4593788,1,1,1,2
2,1.333333333,74.33348094,16.67254026,0,1,0,2
1,1,11.53436938,3.641398911,0,0,0,1
3,1.75,132.2208336,69.10193974,1,1,1,4
2,1.2,68.26059561,40.96337406,0,0,0,2
4,2.25,192.417905,168.5862071,1,0,1,3
2,1.333333333,43.0258768,45.45817165,0,0,1,2
2,1.333333333,72.35748191,59.73762449,0,1,1,2
2,2,23.00305351,7.305742616,0,0,1,1
1,1,9.100465548,4.527470152,1,0,1,1
1,1,6.122726196,2.696191568,1,1,1,1
2,1.333333333,32.61321401,31.75650429,1,0,0,1
1,1,33.70935687,7.009964428,0,0,0,2
4,2,215.2413769,86.19174257,1,1,1,1
1,1,5.09513369,1.431333061,1,0,1,2
1,1,3.421878644,2.531221355,1,0,1,4
4,1.8,129.9228496,38.32358529,0,1,0,1
1,1,10.66183379,4.920627003,0,0,1,2
1,1,10.43079871,11.08765165,0,0,1,1
2,1.333333333,51.47348951,5.896539868,0,0,0,1
3,2.5,49.50526567,16.7604338,1,0,0,2
2,1.2,111.0677633,87.58036012,0,0,1,1
1,1,10.34430221,10.93440283,0,1,1,1
1,1,25.10623682,17.62156398,1,0,0,2
5,2.333333333,149.9272116,88.11635012,1,0,0,3
2,1.333333333,28.60136947,21.86775715,0,0,0,2
1,1,23.14126125,17.06795076,0,0,1,1
1,1,14.83113184,6.340426352,0,0,1,1
3,2.5,21.24910139,7.490522372,0,0,1,1
1,1,4.923703442,2.011194372,1,0,1,1
1,1,7.320068858,7.255379646,0,0,1,1
1,1,9.693980847,3.695052546,0,0,0,1
1,1,12.89909366,5.574748577,0,0,1,3
2,2,20.21154436,10.43536229,0,1,1,1
2,1.333333333,55.20964457,58.94596885,0,1,0,1
2,1.333333333,72.94285329,9.573473682,1,0,1,4
1,1,5.904446838,2.259167012,0,0,1,2
2,1.5,33.23187066,14.14884595,1,1,0,1
1,1,17.95940692,15.81177997,0,1,1,2
2,1.5,43.66174214,37.22392671,0,0,1,3
1,1,5.454618414,4.348281147,0,0,0,3
4,2.5,53.44657279,36.44666921,1,0,1,3
5,2.25,161.4950289,46.89513681,1,1,1,1
3,3,22.65314926,6.500200207,1,0,1,2
2,2,21.73704004,15.64452123,0,0,1,1
1,1,32.21598568,35.31379153,1,0,0,1
1,1,39.51261589,41.71983844,0,0,1,1
4,2.333333333,85.5153824,69.68809119,1,0,0,2
1,1,12.4850562,8.506697623,0,0,0,1
1,1,32.97725208,4.315651039,1,0,1,1
2,1.333333333,72.98737579,6.006873573,0,1,1,1
4,4,13.90379355,15.14315318,1,0,1,1
1,1,7.474888445,6.292061566,0,0,1,1
3,1.666666667,89.64041402,51.46806156,1,1,1,2
2,2,15.01062807,7.513120382,1,1,0,1
4,2.333333333,67.0456384,35.66112952,1,0,0,2
2,2,37.70806174,34.75963954,0,0,0,3
1,1,9.494723912,8.037821401,0,0,1,4
4,2,115.0121971,45.95453935,1,1,1,2
1,1,29.75363602,27.22979559,1,0,0,2
1,1,15.54530756,5.334998503,0,1,0,1
1,1,4.221649229,4.288012306,1,0,1,2
4,1.6,165.704118,169.0101048,1,0,0,2
2,1.25,82.53224738,84.60604564,1,1,1,1
2,1.2,89.63968812,48.08381206,1,1,1,2
1,1,12.96666484,11.56533413,0,1,0,1
2,1.285714286,165.4348629,175.6391717,1,0,1,1
1,1,12.15739151,10.6140387,0,0,1,1
2,1.5,18.34274192,17.63366871,0,0,1,4
3,1.666666667,32.0740963,21.69807371,1,1,1,1
2,1.666666667,22.45468644,20.68509627,1,1,1,3
2,1.4,53.44018233,46.10234334,0,0,0,1
2,1.5,37.76190802,34.7255042,1,0,1,2
4,1.666666667,282.8673241,30.80054498,0,0,0,1
2,1.333333333,42.64480818,44.32710903,0,0,1,1
1,1,12.78583931,9.020422745,0,0,1,1
2,1.333333333,47.03084902,2.774109873,0,0,0,1
1,1,23.23596279,16.8973027,0,1,1,2
1,1,29.29978445,30.58628662,0,0,1,1
1,1,12.9165066,8.518507601,0,0,1,4
4,2,63.44389405,44.06902491,1,1,1,3
4,2.333333333,106.4819826,50.82895942,1,1,1,1
2,1.2,79.71296052,59.30585292,1,0,0,2
4,2,226.4851592,147.4651945,0,0,1,3
2,1.333333333,70.33195567,21.14945258,0,1,1,2
4,1.833333333,148.4138449,27.81900364,0,1,1,2
3,2,63.78550893,33.8571942,1,0,1,1
2,1.25,71.55931218,43.45134208,0,1,0,1
5,3,104.4005314,6.806663384,1,1,0,2
2,1.5,18.3308133,12.15446933,1,0,1,3
2,1.5,16.9039988,6.22734257,0,1,0,3
3,1.5,68.09636764,58.95237887,0,0,0,1
5,3.5,35.32802092,24.10395116,1,0,0,1
1,1,19.38163191,19.1884208,0,0,1,2
4,3,61.16929963,61.45645204,0,0,0,1
2,1.5,42.06423063,19.32982143,0,1,1,2
4,1.571428571,368.6830046,294.6030472,1,0,1,1
2,1.5,32.15559542,15.646811,0,0,1,4
2,1.25,93.21219938,22.62937963,0,1,1,4
1,1,10.94642736,8.716813537,0,1,1,1
3,1.4,114.5978997,48.83687875,1,0,1,2
2,1.333333333,40.15098564,33.15057987,0,1,1,1
2,1.333333333,50.90298854,10.33996141,1,1,0,1
4,2,95.23996786,39.30299633,0,0,1,2
1,1,9.303066777,2.541513753,1,1,1,2
2,1.5,18.71651142,8.542048574,0,0,1,1
2,2,31.72615485,12.78500098,1,1,1,4
3,1.666666667,53.88050934,10.65392109,1,0,0,1
3,2,48.59589853,22.69471072,0,1,1,1
4,2,183.7156475,184.2236129,0,1,1,1
1,1,10.94418755,3.798079547,0,1,1,3
2,1.4,95.54703406,85.92968578,0,0,0,1
1,1,10.24351474,10.16445738,1,0,1,1
5,2,64.6977511,14.55335348,1,1,0,1
4,2.333333333,94.97521624,84.62693443,0,0,0,1
2,2,6.121818252,2.827657356,0,0,0,4
1,1,20.5182125,8.484170087,1,0,1,2
1,1,22.93619646,8.181151763,0,1,0,3
3,2,51.19628045,50.4254288,1,0,0,1
4,2,105.4252409,87.36579098,0,0,1,1
1,1,29.21961906,23.65143472,1,1,1,1
2,1.25,99.90961183,56.72285221,1,1,1,2
2,1.5,48.47155072,17.19017655,0,0,1,2
1,1,15.33276066,15.99453806,0,0,1,1
2,1.333333333,61.30483174,27.18251819,0,1,1,1
1,1,51.83589248,18.56007223,1,1,1,1
1,1,64.47503039,32.73705459,0,0,0,3
3,2,102.1145118,81.15389043,1,0,1,2
2,2,22.97074743,13.93679926,0,1,0,1
1,1,19.76329015,11.56727669,0,0,1,1
2,2,18.98852474,8.702889138,0,0,1,3
5,2,167.9026511,137.8377839,1,0,1,4
5,2,176.5033949,96.72343295,0,0,0,1
1,1,16.87927121,14.60395198,0,0,1,4
3,3,30.91520663,19.60630848,0,1,1,2
4,1.666666667,88.90383734,87.22421295,0,0,0,1
5,2.333333333,49.84514357,16.16973225,1,0,0,2
1,1,25.15392196,26.39681371,1,0,1,1
1,1,23.75032725,1.844020598,0,0,1,3
2,1.5,98.60367936,6.675601837,1,0,0,2
2,1.666666667,34.6823822,32.41516385,0,0,0,3
1,1,41.32479964,14.12214004,0,1,0,1
4,2.25,157.3542327,136.5371349,0,1,0,2
3,1.714285714,84.56117475,89.46569076,1,0,1,3
2,1.375,199.7738221,131.6457501,1,1,1,2
1,1,28.93378065,16.35716923,1,0,1,2
3,1.4,58.32143854,33.75225822,1,0,1,1
2,1.333333333,51.51244403,51.51471827,1,0,0,1
1,1,33.27582888,18.22876632,1,1,1,1
2,1.333333333,18.46556699,9.639656892,0,0,1,1
3,1.5,81.19735028,48.17445712,1,1,1,4
1,1,8.879202402,5.89951223,0,0,1,2
2,1.5,42.15995908,17.99485672,0,1,0,1
1,1,6.592485715,3.237732325,0,0,1,4
1,1,4.30726883,1.347657295,0,1,1,2
1,1,10.18673232,1.361522418,0,0,1,1
2,1.333333333,34.94471201,25.16537888,0,0,0,4
2,1.125,75.42274915,44.88943213,0,0,1,1
3,2.5,28.39125974,27.09739201,1,1,0,3
1,1,11.56109424,12.19510782,0,0,1,2
4,2.25,95.4027339,18.66418874,1,0,1,2
2,2,26.16989311,16.52130639,0,0,1,3
2,1.2,74.23821697,40.26363758,0,0,1,3
3,1.8,143.4302808,61.53378114,1,1,1,1
2,1.666666667,75.51367783,31.5085414,0,1,0,4
2,1.5,16.00532006,4.108723008,0,1,1,1
1,1,26.02602499,9.660547478,0,1,1,2
2,1.666666667,45.25764168,15.54435939,0,1,1,1
1,1,11.40263887,7.591825693,1,0,1,4
3,2,47.21938815,51.79006053,0,1,1,2
1,1,24.41318914,11.32191968,0,1,1,2
4,2.5,49.9947663,3.201793628,1,1,1,1
2,1.142857143,179.8767942,17.88038104,1,1,0,1
4,3.5,83.00628099,20.5408907,1,0,1,1
3,1.666666667,71.4603753,44.00523147,0,0,1,2
4,1.75,94.63385249,5.101149953,1,0,0,2
1,1,24.89529274,9.747182061,0,1,0,2
2,1.333333333,76.9618195,33.04217245,0,0,1,3
1,1,13.08655771,10.66928768,0,1,1,3
1,1,9.762040012,1.063210611,0,0,0,1
3,1.4,64.25514005,28.0556556,1,0,1,1
4,1.6,247.4434238,105.2242161,0,0,0,2
4,1.8,69.82226019,76.64829628,0,0,1,1
1,1,18.60858559,6.782702877,0,0,1,1
2,1.333333333,21.3434586,7.060328481,0,1,1,1
5,3.5,104.6884817,35.90814182,0,0,0,1
4,2.2,97.64884039,52.78643936,0,0,1,2
2,2,6.831489076,4.294919729,1,1,0,2
5,2,139.7656419,87.68967279,1,0,0,1
3,1.333333333,181.0811857,53.34935459,1,1,1,1
4,2.333333333,108.9867096,110.7368449,1,1,0,1
4,1.714285714,161.9098823,21.25396136,1,0,1,2
4,2.5,82.12562869,41.43867884,1,1,1,1
2,1.142857143,151.3920575,71.69382721,0,0,1,1
4,2.5,99.66119968,34.51817175,1,1,1,1
4,2.5,100.7065908,108.3996229,1,0,1,2
4,2,99.00933263,65.93769221,1,1,1,2
3,1.5,111.9103284,80.8201657,1,0,1,1
2,1.333333333,58.50309989,30.44821477,0,0,1,1
4,2,45.92131755,29.81380268,1,1,0,1
4,2,70.93113397,74.56545364,1,0,0,2
2,1.5,84.37347377,72.65033664,1,1,0,1
3,2,97.44640721,25.46021338,1,0,0,4
3,1.8,93.26447481,75.97693732,0,0,1,1
1,1,12.57088804,1.861406441,1,1,1,1
3,1.75,58.80873907,40.61594004,0,1,0,2
3,2,106.8785052,25.55082523,1,1,1,3
4,2,200.9228458,98.74600679,1,0,1,2
3,1.75,157.4252166,119.4652786,1,0,1,3
1,1,17.55925037,16.39009102,0,0,1,4
5,2.666666667,94.36992932,21.83433196,0,0,1,1
2,1.333333333,45.92396095,4.357435152,0,0,1,1
1,1,24.97853353,10.21599024,0,1,1,1
1,1,20.54325988,7.540323331,1,0,1,1
1,1,25.50249822,23.81542659,0,0,1,2
2,1.333333333,36.31193754,18.07361999,1,1,1,1
1,1,8.131787916,7.51712126,1,1,1,3
2,1.333333333,29.87971332,5.662375185,1,0,1,2
2,1.333333333,68.17207027,13.65202912,0,0,1,2
1,1,3.573366346,0.179784471,0,1,1,2
5,1.8,213.5420992,76.10638518,1,1,0,2
3,2.5,66.37775582,11.70984658,0,0,1,2
3,1.333333333,61.45560739,38.85584558,0,0,1,1
4,2.5,46.57124978,40.1114962,1,1,1,2
2,1.5,25.35852826,11.83259601,0,1,1,2
2,1.5,41.41835219,15.6386444,0,0,1,1
1,1,18.26875229,5.246874301,0,0,1,1
1,1,13.0138722,14.25347833,1,0,1,2
1,1,10.42838539,5.02055922,0,0,1,1
2,1.5,28.12529785,6.238514554,1,1,1,1
1,1,9.460743343,3.924204342,0,0,1,4
3,1.5,78.70697656,74.63432591,0,0,1,1
3,1.5,68.7433208,60.86404675,0,0,1,2
2,1.5,48.70967628,37.5640252,0,0,0,2
4,2.333333333,112.2230333,54.43616284,0,1,1,1
2,1.333333333,22.25624869,18.93975399,0,0,1,2
2,1.25,58.3129614,39.04133095,0,1,1,1
