max_severity,ave_severity,sentence_time,sentence_served,repeat_offender,substance_use,support,education,reoffend
1,1,5.022983225,2.414908029,0,0,0,3,0
1,1,15.16319395,14.4903231,0,0,1,1,1
2,1.5,80.69225431,8.218631042,0,0,1,4,0
4,1.8,198.1049113,37.16970717,1,0,0,1,0
2,1.166666667,69.3048826,16.61203379,0,1,1,2,0
2,1.2,124.8281768,23.25744852,0,1,1,2,0
1,1,17.73325342,7.682712961,0,0,1,1,1
1,1,24.55035452,6.683603305,0,0,0,3,1
2,1.5,21.83631031,5.020465076,1,0,1,3,1
1,1,6.084061043,1.492688505,0,0,1,1,1
1,1,7.623681532,7.359015149,0,0,1,3,0
1,1,16.94888687,4.331460448,0,0,0,2,1
1,1,10.99179553,7.116222207,1,0,1,1,0
1,1,6.82874259,7.371376568,1,0,0,1,1
1,1,12.57341197,8.963179161,1,0,1,2,1
3,2,74.97478983,47.61027984,0,0,1,1,1
2,2,75.77851012,17.74098736,0,0,1,1,0
2,1.5,40.701065,22.29264204,0,1,1,3,1
1,1,7.964085286,5.00234758,1,1,1,1,1
1,1,18.03728822,10.86747391,0,0,0,1,1
2,1.6,120.2704339,97.77970523,0,0,1,3,0
1,1,8.474734666,1.312648305,0,1,1,1,0
3,1.333333333,121.3274284,12.23617175,0,1,1,2,0
1,1,14.26539711,6.503338481,0,1,0,1,1
4,1.8,184.3121985,39.16299093,0,0,1,1,0
1,1,10.82459317,2.094408809,1,1,1,1,1
2,2,6.046556935,2.676244369,0,1,1,4,0
1,1,5.829621676,6.390721622,1,1,1,1,1
2,1.333333333,78.5001104,52.05863731,0,1,0,1,1
3,1.5,101.7652175,18.8602326,1,0,0,1,0
2,1.333333333,70.83461682,58.27849703,0,1,1,4,1
2,1.5,50.58495134,23.65208836,1,0,0,1,1
1,1,27.8890522,27.98340364,1,1,1,4,0
2,1.666666667,75.61772058,10.59657643,0,0,1,2,0
4,1.6,190.4447718,39.07821119,1,0,1,1,0
1,1,38.45546574,5.511164858,0,0,0,2,0
2,1.333333333,28.5461916,19.88482948,0,0,1,2,0
1,1,11.82101716,10.83966272,0,1,0,4,1
1,1,25.31674862,21.47695494,1,0,1,3,0
2,1.333333333,67.60388424,69.80112062,0,1,1,4,1
3,1.4,174.2674156,81.18984113,0,0,1,1,0
1,1,10.81234276,0.762159527,1,1,1,2,1
1,1,16.43344947,4.389920201,1,0,1,1,1
4,1.571428571,278.1691188,75.42177126,1,1,1,1,0
2,1.666666667,26.7177388,4.413543993,0,0,1,1,0
1,1,9.360648631,4.625438394,0,1,1,1,0
2,1.25,62.41890223,10.54261171,0,0,1,2,0
1,1,17.06009969,3.114556295,0,0,1,3,1
2,1.25,114.555228,18.45455461,0,0,1,3,0
1,1,6.409723851,1.034772681,0,0,0,1,0
1,1,29.1290959,17.04354212,0,0,0,1,1
1,1,24.36999741,22.19076622,0,1,1,2,1
2,2,9.598461105,5.440877137,1,0,1,1,1
1,1,6.142141022,1.70794773,0,0,1,1,1
1,1,13.17617202,1.390147245,0,0,0,1,0
2,1.2,92.81356545,56.381834,0,0,1,1,0
2,1.5,37.66732318,34.53565007,0,0,0,1,1
2,1.333333333,25.11521587,1.822763882,0,0,1,2,0
1,1,68.22567665,55.95045854,0,1,1,1,0
2,1.5,40.93110437,40.14133376,0,0,1,1,1
1,1,22.32371665,7.350586566,1,0,0,1,0
1,1,14.31932161,3.480873926,0,0,0,1,1
1,1,19.37283259,1.787175676,0,0,1,1,0
1,1,8.13027227,2.193125117,0,0,1,4,1
1,1,20.06783978,4.919370424,1,0,1,2,0
2,1.2,52.49724338,11.46264403,0,0,0,3,0
2,1.285714286,161.7259704,98.76743804,0,0,1,1,0
2,1.2,37.8689081,12.08764467,1,0,1,1,0
2,1.5,51.24885937,29.56225951,0,1,1,1,0
1,1,25.09892733,11.98476925,0,1,0,2,0
3,2.333333333,98.47680882,53.30164276,0,0,0,3,0
2,1.333333333,58.71813695,24.22894041,1,0,1,4,0
1,1,40.09116969,13.3373752,0,0,0,1,0
1,1,24.1342966,6.602861452,0,1,1,1,0
1,1,9.067671036,7.666852494,0,0,1,2,1
1,1,68.31025983,28.57837048,0,0,0,1,0
2,2,20.75367781,9.390619039,1,1,0,2,1
2,2,26.10983266,10.77637809,0,0,0,2,1
2,1.333333333,66.73983076,5.145487097,1,0,1,2,0
1,1,30.01097675,14.51313783,1,1,0,1,1
1,1,21.27317186,5.50924735,0,1,1,4,0
1,1,53.1358373,43.82588768,1,1,1,4,0
3,1.875,230.6818057,133.7793036,0,0,0,2,0
2,1.5,53.72048221,16.49546194,1,0,1,2,0
1,1,10.55896466,8.035803017,0,1,1,1,1
1,1,70.03131531,8.527291397,0,1,0,1,0
1,1,6.523551987,0.773822904,1,1,1,2,0
3,1.6,148.6085959,57.65402328,1,0,1,1,0
1,1,35.83135154,15.5091176,1,1,1,1,0
1,1,11.60739585,6.48091119,0,1,0,1,1
3,1.333333333,156.6310295,68.03560483,1,0,1,2,0
1,1,8.906955223,7.937156428,1,1,1,1,1
2,1.5,21.57797906,9.28610925,0,1,1,1,1
1,1,9.316310081,8.834974764,0,0,1,1,1
1,1,16.04584757,4.702297539,0,0,1,3,0
1,1,36.54477202,3.992597475,0,0,1,2,0
2,1.5,31.15102954,14.56249461,0,0,1,1,1
1,1,17.89681942,4.187374416,0,0,1,4,1
1,1,22.28859436,10.73199164,0,0,1,2,1
2,1.5,52.74633878,45.90231609,0,1,1,1,1
1,1,10.45362985,8.263436281,0,1,1,1,1
1,1,11.18205639,3.463999019,0,0,1,3,1
1,1,44.63215857,4.648453662,0,1,1,2,0
1,1,3.392237795,3.340808158,0,0,0,1,1
1,1,18.08261541,11.86049083,0,0,1,1,0
2,1.25,99.92845048,103.1932291,0,0,1,1,1
1,1,38.40887591,11.23957896,0,0,1,1,0
2,1.5,12.83319609,11.82883141,1,1,1,2,1
2,2,53.14342421,19.39182677,0,0,1,1,1
1,1,8.891139213,2.356112674,1,0,1,1,1
1,1,10.74468868,7.491922937,0,1,1,1,1
3,1.5,137.6039858,36.5047109,0,0,1,3,0
2,1.333333333,52.98379894,18.5645232,0,0,0,3,0
2,1.5,39.24840356,3.556117312,0,0,0,1,0
1,1,21.97507265,15.76199018,0,1,1,2,0
1,1,8.401968785,4.009699545,1,1,0,2,1
1,1,11.81084067,7.75317987,1,1,0,2,1
2,1.4,99.01599695,40.88348231,0,0,1,2,0
2,1.166666667,91.46155191,16.5011323,0,0,1,1,0
1,1,11.40563187,0.762189612,0,1,1,1,1
1,1,16.55759537,8.743576818,0,0,0,2,0
1,1,38.14186563,10.34820647,0,1,1,3,0
1,1,5.741184309,2.56236967,1,0,0,1,1
1,1,4.796123714,0.405966387,0,0,0,2,1
1,1,9.144537305,3.856622219,0,0,0,2,0
1,1,9.88744687,2.349683331,1,0,1,2,0
2,1.142857143,109.3248008,76.99057115,0,0,1,1,0
2,1.25,98.17193627,32.66004227,0,0,0,1,0
2,1.25,61.97322956,51.42324389,0,1,1,1,1
2,1.5,28.86558666,7.009549883,0,1,0,2,1
3,1.666666667,86.66978014,9.409982454,1,0,1,2,0
1,1,24.62973309,3.272687194,0,0,1,4,0
1,1,22.57519462,12.03745563,0,0,0,3,0
2,1.333333333,66.36957732,71.9581198,1,1,0,1,1
1,1,7.745019959,2.442751231,0,0,1,1,1
1,1,9.890427055,0.830341305,0,1,1,1,1
2,1.333333333,21.77313468,9.555875525,0,1,0,1,0
3,1.4,177.6870402,62.78396002,1,1,1,2,0
1,1,12.43697055,2.198966077,1,1,1,4,1
1,1,12.01132288,1.74804327,0,0,0,1,0
1,1,12.46018829,13.36306885,0,0,0,3,1
2,1.2,103.555922,12.75849594,0,0,0,2,0
2,2,9.375214886,5.936479582,0,1,1,2,1
2,1.5,44.46822973,37.79801876,0,0,1,3,1
1,1,3.813972574,1.688433738,0,0,1,3,0
2,1.5,94.56961836,20.38794724,0,1,1,2,0
1,1,8.596651663,2.276664455,0,0,0,3,1
2,1.4,95.79745936,15.05158077,1,1,1,1,0
2,1.25,68.57061682,39.04044576,0,1,1,1,0
1,1,46.22856471,42.44447524,1,1,1,2,1
1,1,9.611697702,1.688441665,0,0,1,3,0
2,1.6,80.38411596,37.25887606,1,0,1,4,0
1,1,30.51170637,31.30096653,0,0,1,3,1
1,1,4.561852939,2.813098849,0,0,1,4,1
1,1,21.79717732,5.76651369,1,0,0,2,0
2,1.625,162.1794549,153.1517647,1,0,1,4,1
1,1,10.83426416,3.034433832,0,1,1,1,1
1,1,20.71501771,16.55949831,0,0,1,1,0
1,1,22.26983289,21.2645846,0,1,1,1,1
3,1.5,185.5268552,103.1515664,1,0,0,1,0
2,1.333333333,24.60354687,11.79622141,0,0,1,1,1
2,1.6,66.16398969,15.83668142,0,0,0,1,0
1,1,13.34757414,6.213053818,0,1,1,3,1
3,1.6,176.0510401,50.43677639,1,0,1,2,0
2,1.5,67.88136258,23.9696196,0,0,0,1,0
2,2,16.45756644,3.776119526,0,0,0,1,1
4,2.2,238.7901783,17.84635612,1,1,1,2,0
1,1,18.95091319,16.1415028,1,0,0,1,1
1,1,10.48897496,8.517075107,0,0,0,2,0
2,1.5,39.79172102,28.80634343,0,0,1,4,0
1,1,8.69543645,2.234894963,0,0,1,1,0
1,1,6.999773405,6.12175199,0,0,1,2,1
1,1,5.717748993,2.327879453,0,0,1,2,1
2,1.4,107.3827679,31.04412103,0,0,1,1,0
1,1,7.752520765,4.987125317,0,1,1,1,1
2,1.333333333,80.2639609,37.6911298,0,1,1,1,0
1,1,39.71028133,37.20641373,1,0,1,1,1
1,1,30.19016231,24.02877626,0,0,1,4,1
1,1,7.525377782,4.10522054,0,0,1,4,0
2,1.5,39.20781117,17.96624842,0,1,0,2,1
1,1,40.32882199,15.58724136,0,0,1,1,0
2,1.333333333,27.12678424,11.36723791,1,1,0,2,1
1,1,10.41639432,4.48900798,0,0,0,2,1
1,1,5.02039298,5.4646105,0,0,1,2,1
1,1,32.59032079,25.26144581,0,1,1,3,1
2,1.333333333,49.40570605,43.93185472,0,0,1,2,1
1,1,15.88890876,4.276404752,1,0,1,1,0
1,1,4.652392591,3.916680229,0,0,0,1,1
1,1,37.5351231,36.10322612,0,0,1,1,0
1,1,30.54261357,30.75965883,0,0,1,1,1
1,1,10.98807846,6.057946263,1,0,1,2,0
1,1,21.76466847,20.60877195,0,0,0,2,1
1,1,41.47523101,24.11329966,0,0,1,1,1
2,1.333333333,144.1930591,141.6946222,1,0,1,4,1
1,1,11.60023553,12.42408138,0,0,1,1,1
2,1.333333333,47.37277711,20.13474937,0,0,0,1,0
1,1,6.387053495,4.171085585,0,1,0,2,0
2,2,28.54331902,3.645787225,0,0,1,2,1
1,1,13.96387481,15.21254623,1,0,1,2,1
2,1.25,39.34952316,18.12581492,0,1,0,1,1
2,1.333333333,56.14037071,31.14586287,0,0,0,1,1
2,1.333333333,37.50757067,6.615444033,0,1,0,2,0
1,1,13.04000686,1.606864823,0,0,1,4,1
1,1,5.318939415,2.374075818,0,0,1,3,1
2,1.25,71.55932456,15.21355376,1,0,1,1,0
2,1.25,31.51599194,19.20654504,0,1,1,1,1
1,1,11.68576804,8.949311368,0,1,1,3,0
3,1.5,172.1031239,75.37639089,1,0,1,1,0
2,1.5,152.8285706,86.80475311,0,0,1,1,0
3,1.5,96.57253743,53.97721756,0,1,1,1,1
1,1,12.9067834,7.27759117,1,0,1,2,0
1,1,3.425858807,1.951847068,0,0,1,1,0
1,1,4.395771076,4.81888873,0,1,0,1,1
3,1.714285714,115.9527469,7.70705202,1,0,1,1,0
1,1,10.80510132,3.189374685,1,1,0,2,1
2,1.2,96.09744766,18.2927247,0,0,1,1,0
2,1.166666667,76.87619131,49.24561281,0,0,0,1,0
3,1.75,65.93103607,16.99892957,1,0,1,1,0
1,1,34.26793597,25.39254511,0,0,1,1,0
1,1,19.01744871,7.671324789,0,1,0,2,0
1,1,40.08921893,20.94137495,0,0,1,1,0
1,1,23.62062652,23.6244462,0,0,0,3,1
1,1,21.35703703,11.06453422,0,0,0,1,1
2,1.2,125.2371033,53.91906679,1,0,0,2,0
2,1.5,48.23138924,40.58398289,0,0,0,2,1
1,1,9.553132211,10.43670869,0,1,1,2,1
1,1,6.774444321,4.173597618,0,0,1,3,0
1,1,4.958201041,4.586820275,0,1,1,1,0
2,1.2,58.28008475,10.8582566,0,1,1,1,0
2,1.5,40.65988869,10.57002941,0,0,1,2,0
1,1,24.34873092,1.729728358,0,0,1,4,0
1,1,6.783949349,6.288074664,0,0,0,1,1
1,1,17.24298312,12.63870809,0,1,0,3,0
2,1.25,66.68258595,67.19116854,0,0,1,1,1
1,1,23.57708498,17.78806049,0,0,0,1,1
2,1.333333333,71.99221592,56.17445512,1,1,1,1,1
5,1.454545455,533.9117754,273.694734,1,1,0,1,0
1,1,7.705412518,3.968435495,1,0,1,1,0
2,1.25,55.74018308,32.88203573,0,0,1,1,1
1,1,13.28267728,9.169317221,0,0,0,1,1
1,1,32.4028288,10.49062039,0,0,1,3,0
1,1,8.390807342,0.607777495,0,1,1,2,0
1,1,25.07252763,23.18878184,1,0,1,2,1
1,1,25.50468054,3.570629656,0,0,0,3,0
3,1.666666667,86.7727213,10.06996819,0,0,1,1,0
1,1,11.30252173,3.216317169,1,1,1,3,1
1,1,10.67288884,11.67986237,0,0,1,1,1
2,1.25,105.1531914,64.11539349,1,1,0,4,0
2,1.333333333,57.39184739,37.51598494,0,1,1,1,1
1,1,4.519175247,2.265402355,1,0,0,1,1
1,1,34.15782127,3.582081944,1,1,1,1,0
1,1,25.07376896,26.66208508,1,0,1,4,1
1,1,28.37374126,3.710978784,0,0,1,1,0
1,1,12.71374418,1.619218307,1,0,1,2,0
1,1,11.23456389,11.37306236,1,1,1,1,0
2,1.25,60.61050038,38.70071823,1,0,1,2,1
1,1,16.91627787,9.494270234,0,0,0,1,1
1,1,19.90533869,7.60370913,0,0,1,3,1
2,1.4,94.76055568,61.54362185,0,1,1,1,0
2,1.333333333,70.38849479,21.20911516,0,1,1,1,0
1,1,4.412876297,4.33805374,1,0,1,2,1
1,1,15.05118506,3.951026427,0,0,1,3,1
1,1,44.37919185,39.11312063,1,1,1,4,0
1,1,34.40658125,5.108187845,1,0,0,4,0
1,1,9.63738795,5.941088406,0,0,0,1,1
1,1,22.94205336,2.502118135,0,0,1,1,1
1,1,13.16688573,4.172524247,0,1,1,1,0
4,1.6,188.1134753,13.14435407,0,1,1,1,0
2,2,9.771118331,3.581212582,0,0,1,2,1
2,1.4,44.50894618,15.66888266,0,0,1,1,0
2,1.25,59.96245178,25.46162153,1,0,1,2,0
4,1.5,297.2857354,23.01956029,1,0,0,3,0
1,1,35.55475416,12.48958825,0,0,1,1,0
2,1.166666667,50.40400828,8.3585383,0,1,0,1,0
1,1,4.46293061,0.420036028,0,0,0,2,0
1,1,10.80226862,4.729190458,0,0,0,3,0
3,2.5,23.14493105,17.59073932,1,0,1,2,1
1,1,19.55340014,14.41565517,0,0,1,1,1
2,2,13.61183016,13.55453903,0,0,1,2,1
1,1,6.024991505,3.579045603,0,0,1,3,1
1,1,30.84402088,15.21155698,0,0,1,2,1
1,1,6.620143058,1.82716912,0,1,1,1,0
1,1,7.229848649,1.739781467,0,0,1,1,1
1,1,25.72402974,25.84451684,0,0,1,4,0
2,1.25,44.40310225,24.91063409,0,0,0,1,0
2,1.333333333,19.15978572,3.473565024,1,0,1,1,0
3,2.5,71.4406544,47.62134743,1,1,1,2,1
1,1,15.13275103,8.484236523,0,0,1,1,0
1,1,8.249066049,8.342845459,0,0,1,2,0
2,1.333333333,22.51688797,2.689361304,0,0,1,1,0
1,1,17.77190758,3.110416514,0,0,1,3,0
1,1,26.27376927,9.258934014,0,1,1,1,0
1,1,7.724201084,2.489615713,0,1,1,1,1
2,1.333333333,43.02236693,32.78812115,0,0,0,1,1
1,1,20.95220371,11.18396585,0,0,1,2,1
1,1,4.430707396,4.271122407,0,0,0,1,0
2,2,16.81959744,8.698414243,0,1,1,4,1
1,1,9.868429227,6.275249431,0,0,1,1,0
1,1,3.08844085,3.309534919,0,1,1,2,1
2,1.2,71.24163127,26.31326126,0,1,0,1,0
2,1.75,48.4346274,19.30784223,0,0,0,1,0
2,1.4,77.1706008,10.54604727,0,0,1,1,0
1,1,18.719764,8.172559163,0,1,0,1,0
1,1,10.25000582,2.013539816,0,0,1,3,0
2,1.428571429,157.3837545,95.48578227,1,0,1,1,0
2,1.285714286,151.5832914,45.26233158,1,0,1,1,0
1,1,42.00532146,38.30654839,0,0,1,1,0
2,1.333333333,59.11357904,4.014413908,1,1,0,1,0
1,1,20.13656274,6.769935334,1,0,1,1,0
1,1,42.59979446,33.60289301,0,0,1,2,1
3,1.5,43.25554434,7.507926503,0,0,1,2,1
4,1.6,217.3279131,41.82413984,1,0,1,1,0
1,1,48.95943411,5.166820488,0,1,1,2,0
1,1,8.889371455,6.865632184,0,1,0,4,1
2,1.666666667,68.4597387,8.309861072,0,0,1,1,0
1,1,45.11427809,13.71789249,1,0,1,3,0
1,1,22.87939575,1.237472386,0,0,1,2,0
4,1.5,418.0845305,116.2634931,1,0,1,1,0
1,1,12.637193,9.77778421,0,0,0,1,1
1,1,14.32944869,8.969214069,1,1,1,2,1
1,1,44.53507529,13.87024575,0,0,1,2,0
1,1,4.59817615,0.912971717,1,0,0,1,1
1,1,11.49175409,5.656108131,1,0,0,2,1
1,1,4.207674681,2.546526324,0,0,0,1,0
1,1,10.94034802,10.82874075,1,1,1,1,1
1,1,15.34383414,9.904937145,1,0,1,2,0
1,1,7.146128041,1.03318414,0,1,1,1,1
2,1.666666667,39.65641372,9.631764518,0,0,1,1,0
1,1,26.54172418,9.143034927,0,0,1,1,0
3,1.8,153.5926695,14.85107114,1,0,1,1,0
2,1.5,51.081726,39.87674241,1,1,1,4,1
2,2,20.63640471,19.66988389,1,0,1,3,1
1,1,37.65395206,7.283098148,1,0,1,1,0
3,3,32.58634991,4.270490031,0,1,1,2,1
1,1,7.744851908,6.796942348,0,0,1,1,1
1,1,3.751785888,1.515206312,1,0,1,1,0
1,1,11.23572023,3.756852807,0,0,1,2,0
1,1,19.43880787,2.741608076,0,0,1,1,0
2,1.333333333,42.80034622,5.648253778,0,1,0,4,0
1,1,10.99054601,1.466189268,0,0,1,1,1
2,1.5,21.96797562,1.877051279,0,0,1,2,0
1,1,38.71480938,7.794792048,0,0,1,1,0
1,1,6.294095794,6.545956999,1,0,1,4,1
1,1,27.13851239,19.41425449,1,0,1,3,1
1,1,10.29528102,7.164472428,0,0,1,1,1
2,1.25,29.8885269,6.634655388,0,0,1,2,0
1,1,22.45265357,6.928125117,0,0,0,1,1
1,1,40.13196749,2.258229005,1,0,0,1,0
2,1.428571429,179.1457715,44.55146797,0,0,0,4,0
1,1,19.1125772,9.979708609,0,0,1,2,1
1,1,19.87524337,15.4009068,0,1,0,1,1
1,1,7.129957137,4.583774157,1,0,1,2,1
1,1,4.692685728,3.007094121,0,0,0,1,1
2,1.142857143,117.4315206,6.608171718,1,0,1,2,0
1,1,48.45163306,20.73687363,0,0,0,3,0
2,1.166666667,40.13168059,7.601321052,0,0,1,1,0
2,1.333333333,43.61343961,5.457622395,0,1,0,2,0
2,1.5,109.3302952,11.24541644,0,0,1,2,0
1,1,8.157641514,7.22628724,0,1,1,2,0
2,1.285714286,155.4520487,138.033771,0,1,1,1,0
2,1.25,63.66068776,19.84060598,0,1,1,3,0
1,1,13.45454772,5.222757848,0,1,0,2,1
1,1,16.05072556,1.355523567,1,1,1,1,0
2,1.2,113.4303359,34.30418168,0,0,0,1,0
2,1.25,87.60828999,25.96331929,0,0,1,1,0
1,1,57.88113009,3.988162894,0,1,1,2,0
1,1,13.64199778,3.220918876,1,0,1,1,1
2,1.5,87.75566012,7.042913448,0,0,0,3,0
3,1.666666667,66.2153949,14.26266657,0,1,0,2,0
2,1.5,24.10282035,3.413666865,0,0,1,2,0
1,1,29.94979731,11.76272119,1,0,1,3,0
1,1,51.32690025,44.97955171,1,1,1,2,1
1,1,34.56706035,20.97069363,0,1,1,1,0
2,1.333333333,77.58897123,14.65746228,0,1,0,3,0
1,1,30.54702236,4.972862867,1,0,1,2,0
2,1.25,76.82895789,84.26999723,0,1,1,2,1
1,1,22.09213531,10.97396537,1,1,1,2,1
1,1,3.19543906,2.003865303,0,0,0,3,0
1,1,25.90902503,7.941656136,1,1,0,1,0
2,1.2,72.71952572,63.64841438,0,1,0,4,1
2,1.25,67.85089473,50.24928078,0,0,0,1,0
2,1.25,28.76471692,23.23096849,0,0,1,1,1
1,1,25.45014717,4.763799212,0,0,1,2,0
1,1,9.734486183,5.189720065,1,1,0,2,1
1,1,17.95924235,16.06579257,0,0,1,1,1
1,1,30.55315461,29.91656472,0,0,1,1,1
1,1,23.01405746,7.097010983,0,1,0,1,1
1,1,36.72595419,15.75472773,0,0,1,2,0
2,1.333333333,78.4239536,30.18650297,0,1,1,1,0
2,1.2,110.6458468,71.55660879,0,0,1,1,0
1,1,6.438231588,6.580638374,0,0,1,2,1
1,1,25.19104344,6.153419934,0,1,1,4,0
1,1,28.27485699,30.28606318,0,1,0,4,1
1,1,13.08573159,4.159268517,0,0,0,1,0
2,1.428571429,112.0660905,43.21952964,0,0,0,1,0
2,2,13.9399084,3.63395295,0,1,1,2,1
2,1.142857143,123.9952169,89.20800418,1,0,1,3,1
1,1,42.66321151,43.14227132,0,0,1,2,1
1,1,11.34338779,11.15973659,0,0,1,1,1
1,1,36.42226043,28.50093536,0,0,1,1,1
3,1.5,202.230345,100.4912015,0,0,1,1,0
1,1,7.46059755,4.946385837,1,0,1,1,1
2,1.2,77.18448091,47.20329667,1,0,0,1,0
2,1.333333333,137.1561353,18.55423502,0,0,1,1,0
2,1.333333333,48.61898226,13.86598024,0,0,1,2,0
3,1.5,222.8131543,47.18626746,1,1,1,1,0
1,1,31.83096127,15.26071002,0,0,0,3,0
2,2,22.25903038,4.476209274,0,0,1,3,1
1,1,24.05207496,8.427280156,0,0,1,2,1
1,1,12.95241897,1.442058482,0,0,0,2,0
2,1.5,81.49019012,7.451848385,0,0,1,2,0
1,1,32.66123938,18.27678975,0,1,1,1,0
3,2,82.79297701,4.665405527,1,1,1,1,0
3,1.333333333,111.7508497,43.19083967,1,0,1,1,1
1,1,18.58897391,11.16544421,1,0,1,1,0
2,1.5,29.83927568,6.930538299,0,0,0,2,0
3,1.5,139.8322861,123.5915418,0,0,1,2,1
1,1,6.214719999,1.29847369,0,0,1,2,1
1,1,25.28327361,9.038270522,0,0,1,2,0
2,1.5,40.99723298,6.502656946,0,1,0,1,0
2,1.333333333,25.63517618,16.43530206,0,0,1,1,1
4,1.555555556,419.841689,87.78006438,0,1,1,3,0
2,1.25,60.30482607,26.28358642,0,1,0,2,0
1,1,20.93323081,14.23557868,1,1,0,1,1
1,1,21.96235247,22.42703125,0,1,0,1,1
1,1,16.75577071,7.976160512,0,0,1,3,0
1,1,11.26539027,6.369153737,0,1,1,2,1
1,1,7.874417901,7.131363165,1,0,0,4,1
1,1,3.35208901,1.464248125,0,0,1,4,0
1,1,5.250366617,3.685552154,1,0,1,1,1
2,1.2,118.3452048,55.51341361,0,0,1,2,0
2,1.25,102.8035595,10.17225114,0,1,0,1,0
2,1.333333333,144.5163701,107.833689,0,0,1,1,0
1,1,23.20366939,1.75698578,1,0,1,4,1
1,1,9.985762624,7.701304935,0,1,1,1,1
2,1.6,96.58988952,12.94820448,0,1,0,2,0
1,1,12.76231782,12.37415848,0,0,0,1,1
1,1,11.51036959,12.60211689,0,0,1,2,0
1,1,13.05156298,4.223312256,0,1,0,2,0
1,1,3.566289028,1.874484313,1,1,1,1,1
2,1.25,99.8304661,78.29355773,0,1,1,1,1
3,2,53.29482926,21.4209836,1,1,0,2,1
2,1.5,30.68919085,5.488368248,1,0,1,3,0
1,1,44.31931483,4.089893275,0,0,1,1,0
2,1.5,29.46557266,14.44146123,0,0,0,1,1
2,1.166666667,79.3412216,69.29218788,0,1,0,1,1
1,1,6.116831755,0.995660828,1,0,0,2,1
1,1,6.607006997,4.864384664,0,0,1,2,0
1,1,12.77972704,13.13991717,0,0,0,4,1
1,1,39.11179139,39.00136039,0,1,1,1,0
1,1,12.01449793,9.48698554,0,1,1,2,1
1,1,13.12915422,12.93945743,0,0,1,1,1
1,1,33.32317057,27.67556598,1,1,1,1,0
2,1.5,30.98391011,12.97936197,0,0,0,4,0
2,1.75,91.46636782,34.49751276,0,0,1,4,0
1,1,10.48549231,11.02939353,0,0,0,2,1
2,1.333333333,37.43405151,20.39450199,1,1,1,1,0
1,1,7.544758428,1.889298285,0,1,0,4,0
2,1.166666667,138.1295141,44.08510903,0,0,1,1,0
2,1.333333333,148.7252068,54.88333544,0,0,1,1,0
2,1.333333333,45.40539281,28.16708071,0,0,1,4,1
2,1.6,109.6073526,45.73676619,1,1,1,2,0
1,1,11.01059566,10.96498012,0,0,0,3,1
2,2,21.38240611,11.83633962,1,0,1,3,0
1,1,9.015894687,2.030756991,0,1,1,1,1
1,1,32.04787805,14.41378667,0,0,1,2,1
1,1,15.17799735,1.066060694,0,0,1,1,0
2,1.333333333,23.2045675,2.40500708,0,0,1,2,1
1,1,51.52339892,30.89876349,0,0,1,1,1
2,2,10.32360137,8.398973976,0,0,1,1,1
2,1.6,95.08121591,55.73114076,0,0,1,2,0
1,1,31.84797937,24.26459057,0,1,1,2,0
1,1,9.131515999,8.117771095,0,1,0,2,1
2,1.25,67.239312,8.18419911,1,0,1,1,0
1,1,21.95337149,1.148150211,0,1,1,1,0
2,1.25,28.92163782,7.252395259,1,0,1,1,1
3,2,122.3824085,40.95347889,1,1,1,1,0
1,1,26.14285601,11.55083922,1,0,0,1,0
1,1,11.93838229,7.072914683,1,0,1,1,1
1,1,35.26532844,2.106366192,0,0,0,2,0
2,1.5,38.6011457,14.05516481,1,1,0,1,1
1,1,14.15657051,13.04544026,0,1,1,1,1
1,1,9.629778739,9.546164745,0,0,1,2,1
1,1,6.787457049,2.342220911,0,1,0,1,1
1,1,62.78621567,44.02121912,0,1,1,1,0
1,1,6.367043738,3.418685064,0,0,0,1,1
1,1,21.5862101,11.01864427,1,1,0,1,0
1,1,15.71333325,11.51389268,0,1,0,4,1
1,1,27.15284937,5.382960777,0,0,1,1,0
1,1,17.06032299,7.881551755,1,0,0,1,0
2,1.333333333,63.97678782,42.24338707,0,1,0,1,0
1,1,16.47029649,4.645232688,0,1,1,1,0
2,1.333333333,74.69006469,61.98302181,0,0,1,2,1
2,1.4,91.6043332,18.42391275,0,1,1,3,0
3,1.4,148.5489879,19.85198243,1,0,1,3,0
2,1.333333333,39.39873249,22.69693612,0,1,1,1,0
1,1,10.0425399,6.465509204,1,0,1,2,1
4,2,188.4669984,14.70987132,0,0,1,2,0
1,1,31.56354102,16.05174405,0,0,0,1,1
1,1,30.97914064,18.79284661,1,0,1,1,1
2,1.25,71.84276061,45.73498624,0,1,1,1,0
1,1,15.37503013,12.24502826,0,0,1,1,1
2,1.25,78.25543703,55.6389794,0,0,1,2,1
1,1,46.84871892,23.31589749,0,1,0,4,0
1,1,9.527103568,7.448813785,0,0,1,2,1
1,1,55.67875254,18.95359692,0,1,1,2,0
3,1.4,145.623145,37.22376065,1,1,1,4,0
1,1,8.01091279,4.123799917,0,1,0,2,1
1,1,48.97623272,8.418569203,0,1,1,1,0
1,1,22.10121288,2.103733874,1,0,0,2,0
2,1.25,54.15918753,24.83783228,0,0,1,1,0
1,1,26.11529752,20.07155155,0,0,1,1,1
3,2,92.51179012,63.75043816,1,0,0,1,0
2,1.333333333,24.81742459,22.76502748,1,1,1,2,1
2,1.333333333,66.74692435,30.77261689,0,1,1,2,0
1,1,6.89478768,3.288650982,0,0,1,3,1
