ID,TEXT,SENTIMENT
41644915,Awesome thank you so much,POSITIVE
10001359,Thanks so much Julio. I've got to pickup one of my kids from school at 2 so I'll pick up the car after that.,POSITIVE
41140804,No problem thank you.,POSITIVE
41140797,Yay!! Sounds great  thank you,POSITIVE
41391944,Thank you !!!!,POSITIVE
41140765,All is well - I recently filled out the Acura survey so did not do it again due to the  service being about issues with the original shocks .  I am disap,POSITIVE
41140763,Sounds great! Thank you so much,POSITIVE
41140746,Great thanks! I will be in before 7,POSITIVE
41140733,Thanks Jae. Do you have an eta for completion?,POSITIVE
41140707,No worries. Sorry they are such a pain in the butt. I appreciate you guys. The thing in the cab is an electronic logging device. We have to use these for commercial driving.,POSITIVE
10001369,Holy shit that's cool. I didn't know you guys did that. I'll watch the full thing in a bit but just from the fact of you doing this is 10/10.,POSITIVE
41140661,Thank you!  I might not be able to pick it up until around 4:00,POSITIVE
41140638,Thanks. I will pick it up tomorrow..,POSITIVE
41140631,Thanks! Should I head that way to pick it up?,POSITIVE
41140627,Thanks for the summary. Can you send the updated estimate with the necessary recommendations?,POSITIVE
10001376,Ok I'll pick it up tomorrow morning thank you,POSITIVE
41140582,Thanks kayla,POSITIVE
10001379,Thank you so much!!! That was amazing. Let's replace the cabin filter and do a new tire.. assume you need to replace two not just one?,POSITIVE
10001380,"No problem. You can go ahead and replace the other one as well. And I don't think I'll need the loaner, but thank you",POSITIVE
10001382,Hay just wanted too say thanks again I know I was a pest at first but thank u for all u have done and pls forgive me of bad behavior when it wasn't your fault satisfied customer have a or should  I say the rest of your day be great,POSITIVE
10001383,"great, I'll be right there!",POSITIVE
10001384,"Hey Ashley, will you get me a price of what each item would cost on my maintenance due?
Thank you!",POSITIVE
41140484,Appreciate it. Thanks,POSITIVE
41140446,Sounds good thanks please give me an update.,POSITIVE
10001388,"Exceptional service, no questions. 
Thank you",POSITIVE
41699356,Ok gracias,POSITIVE
41140406,"Thank you, Ashley. ",POSITIVE
10001390,"Thanks, Joe. We'll pick up after work. ",POSITIVE
41140315,Received your message.  Thank you,POSITIVE
10001392,Yes let's move forward with that repair then. Pickup tomorrow is fine. Thank you.,POSITIVE
41140260,Please make all recommended repairs.,POSITIVE
10001395,It's the right side. Thanks,POSITIVE
10001397,"I understand completely. I was hoping you guys would catch anything carvana didn't tell me and you guys have so take the time you need to get it done right.

That being said is a rental still available ",POSITIVE
41140222,"Thank you for update ,  i will be there in 10 mins",POSITIVE
41140219,Oh wow well thanks,POSITIVE
41532125,"No, thank you!",POSITIVE
10001400,Ok good news! Thank you I'll pick it up tomorrow at 4 pm or so,POSITIVE
41140194,"Timely service, pleasant, respectful interactions",POSITIVE
10001401,"Is it possible to get current mileage from Rudgeline ?  They want it for trade in paperwork.. I know it's approximately  194000.. I know you will have to put a few more miles on it after installation

Also I talked to the insurance company just now and they're getting a tracking number from LKQ.. They told me it was ordered and shipped on the 7th but I'm waiting to hear confirmation on a tracking number later today..  
I appreciate your help.  
And is it possible to get some things out of it either today or tomorrow ?",POSITIVE
41140165,It fine sir,POSITIVE
41140155,"Joshua: very informative video. Go ahead with the replacement of the wipers. Hold on the tires. My budget has me waiting until next month. Thanks,",POSITIVE
10001403,Hi Sergio; wow we are impressed with this video showing the Jeep & the technician working on it. Would it be best to replace that battery so this won't h,POSITIVE
10001404,Ok awesome I'll be there. Thank you,POSITIVE
41140125,"Hi Sandy, sorry to bother you, but I really need an update on my car with my travel tomorrow, and arranging to come by the garage",POSITIVE
41140093,Thanks.. give me a minute to talk this over with my bf,POSITIVE
41758985,Awesome! Thanks,POSITIVE
10001410,"We definitely can appreciate this video and your process. Thank you. 

My only question would have to do with a 'yellow' on the brake pads....I thought when we bought the car (just about 6,000 miles ago) that they were new brake pads, per the safety checklist.  ",POSITIVE
41140044,Viewed video. Nice job. For now I would like the DEF issue fixed. The rest will be done at a later date. Now will the NoX sensor fall under the warranty of the pump?,POSITIVE
41140029,Tomorrow works for me! Thank you,POSITIVE
41140010,How is your little boy?? Any better sleeping?,POSITIVE
10001417,"Glad to hear it! 
I'll be picking up in the morning  - thanks ",POSITIVE
41139983,"Thanks for the update, Bret",POSITIVE
10001420,Great! I'm heading over there now.,POSITIVE
10001421,Thank you! I'm going to look it over momentarily and I'll get right back to you all. Appreciate you looking at it earlier than my appointment.,POSITIVE
41661304,Thank you! I appreciate it,POSITIVE
41580346,Ok no worries,POSITIVE
41139932,Jody! What a great service! I would like to talk about the drive modes and how to use them when my car is done if that is possible?,POSITIVE
41139928,And NP... it happens!,POSITIVE
10001422,Dude that's a awesome video,POSITIVE
41139922,U da man Bob. See you a bit after 4. TYVM,POSITIVE
41696800,Thanks for letting me know,POSITIVE
41139903,Wow!! What!! Never seen that ever!! U guys stepping up!! Very professional!! And I will take another radiator cap!! Thank you!,POSITIVE
10001425,"Hi Christian, just watched video. Everything appears good but I have one question. The technician said the tires should be replaced at the next visit. That won't be for a year unless something happens, correct? Could you get a more accurate timeframe bc we use this car for our highway travel. Thanks ",POSITIVE
41139888,If your department has time can you change the oil too. Thank you,POSITIVE
10001426,Great job. Long time coming in. But worth the wait. I'll be in soon to get my oil change.,POSITIVE
41139854,Sure. Thanks. What time?,POSITIVE
10001428,"Ok awesome! Thank you so much Jimmy! 

Did they fix the console too already?",POSITIVE
41776856,Yay!,POSITIVE
41139821,Great! Thanks for the update. I can come and pick it up in a few hours.,POSITIVE
41139817,I am fine tonight without one but thanks,POSITIVE
41139811,Looks great. Very cool video. Glad they found the nail!,POSITIVE
10001429,"Thank you!
I running out to a meeting from 4-5, so I'll see it after. ",POSITIVE
10001433,"Hey, thanks for finding that out and reaching out! My only concern is that I love my TRD exhaust. It's one of my favorite things about the car. Is it possible to get a replacement TRD and have it put on? Or would I have to order it and put it on myself? And is that covered in the repairs cost for the accident? 

The number I have for the insurance company is 330-887-6502 and the Claim number is 0002415697. ",POSITIVE
10001437,Ok. Thank you for this info. Can you email me an estimate of the repairs broken down please to ellahardin@ufl.edu ? Also I will leave the car there until tomorrow if that's ok until I can figure this out,POSITIVE
10001439,"You poor people!
Hey, I got wheels. So I'm good for the duration. Of course, I expect to get back a VERY clean and happy car 
And I know now for sure how much I love my Q3! Take good care of it",POSITIVE
10001440,Yes of course I appreciate your help!,POSITIVE
41139734,I bet this week you guys are already booked. Do you have anything available in the morning for next week? So we can leave the car there all day.,POSITIVE
10001441,"Great!

May I  an Uber ride back please!",POSITIVE
41139726,Everything is good thank you,POSITIVE
41139710,Thankyou. Sorry about the timing. I need to be back in Ohio. I know that does not help you. Thanks for working with me,POSITIVE
41139705,I want the belt replaced. HG,POSITIVE
41139689,ok thank you just let me know when I should come in,POSITIVE
41139686,I think it will be the last time I come here buddy,POSITIVE
10001443,"Omg thank you lol!!!!!
I'll pick it up either this evening or tomorrow!! Thank you!!",POSITIVE
10001444,"Thanks for checking into it for me! 

Were yall able to figure out why I couldn't change the time? When I selected clock it wouldn't let me move to toggle down to change anything ",POSITIVE
10001445,Thanks looks good to me. Do you have and estimate on how long it's going to take? I'm not rushing I'm just planning my way to work tomorrow,POSITIVE
10001446,My phone want Bring it Out!!! I'm Trying To See it!!,POSITIVE
41483505,Bet,POSITIVE
41139594,Great...do u arrange for an uber or do I,POSITIVE
10001450,I'm ready anytime for a Lyft!,POSITIVE
41139576,But awesome!,POSITIVE
41139578,Hello thank you for your service John . I just want to know how long it is going to take??,POSITIVE
41346911,Thank you:),POSITIVE
41139536,"Hmmm, never got that text but thanks for letting me know",POSITIVE
41139531,"Sure, that sounds good. You can go ahead and replace the tires and adjust the alignment. Thank you!",POSITIVE
41139533,"Hi Gabriel, thank you for checking all the details. Your explanations were easy to understand and I was relieved to recognize that my car is in good condition.",POSITIVE
41139516,Thanks! About how much longer?,POSITIVE
41139512,Yes please do all the repairs,POSITIVE
40435879,Pls replace,POSITIVE
40114134,Perfecg,POSITIVE
10000006,"If you can't do it at $977.18 please do not go forward, please get manager approval ",SOMEWHAT_NEGATIVE
10000010,"Oh my!  I'm glad they found it 

They didn't call me ",SOMEWHAT_NEGATIVE
41165920,Hmm okay. I need to talk to my husband.,SOMEWHAT_NEGATIVE
10000011,"also, they don't always answer their phone right away",SOMEWHAT_NEGATIVE
41165848,Did you ever check with the warranty company?,SOMEWHAT_NEGATIVE
41165841,Why did they uninstall the car seat and not reinstall it. It takes me quite awhile to install and they left it sideways on the backseat.,SOMEWHAT_NEGATIVE
41783756,Any updates?,SOMEWHAT_NEGATIVE
10000026,I didn't get such a letter.  Let me know options for repairing,SOMEWHAT_NEGATIVE
10000028,"Hi Billy, I had a situation that happened Saturday that's concerning. Can you call me when you can. Thanks ",SOMEWHAT_NEGATIVE
41165477,"Ok. I recall a part was to be ordered when I first mentioned the concern, but it never came.",SOMEWHAT_NEGATIVE
10000037,I can't get the link...,SOMEWHAT_NEGATIVE
10000043,"How much will it cost to have the brakes replace? I just got this car December 10 so I'm going to go back to where I purchased it from because I thought something sounded a little funny and that makes me upset that they sold me a car and the brakes aren't that great. I got it at about 36,000 miles.",SOMEWHAT_NEGATIVE
41165292,Hate to bother you any idea when my sons truck might be ready?,SOMEWHAT_NEGATIVE
41164908,Any idea why it died so suddenly?,SOMEWHAT_NEGATIVE
41164814,Just went out a few minutes ago and started the Outback. When I attempt to issue a command on the Navi system I keep getting a voice message --- Please Say A Command. I get this same message when I attempt to use the phone...,SOMEWHAT_NEGATIVE
10000071,"The estimate summary link is not opening. 
Can you please resend? ",SOMEWHAT_NEGATIVE
10000073,I'll take care of it myself,SOMEWHAT_NEGATIVE
41164561,Smells like antifreeze all the time,SOMEWHAT_NEGATIVE
10000076,"Hi.  Have you figured out why it fails to start.????
2 x in your shop now in a week ?     Thank you",SOMEWHAT_NEGATIVE
10000081,Thank you for letting me know. I think it has been about a month since y'all have had my car. I'm worried that it just sitting there without being driven for a while isn't good for it. Is that something I need to worry about?,SOMEWHAT_NEGATIVE
10000083,"I never received a list of things being done or needed to be done.
I need to review that list to decide what additional work I want completed.",SOMEWHAT_NEGATIVE
41164121,Leaking antifreeze,SOMEWHAT_NEGATIVE
